,MBID,#1 Most Used Key,Rate of 1st,#2 Most Used Key,Rate of 2nd,Total # Duplicates
10335,b8bc05b2-0bb3-46a1-b830-62187e7657e1,Cmajor,50.0,Eminor,25.0,4
10336,b88bdafd-e675-4c6a-9681-5ea85ab99446,Eminor,33.3333333333,C#major,33.33333333333333,3
10337,b849acd4-0638-49ea-8e40-7391613d4890,Bmajor,50.0,Cmajor,25.0,4
10338,b849acd4-0638-49ea-8e40-7391613d4890,Cmajor,33.3333333333,Fmajor,33.33333333333333,3
10339,b88bdafd-e675-4c6a-9681-5ea85ab99446,Cmajor,66.6666666667,A#minor,33.33333333333333,3
10340,b8759150-f1a1-4619-9c4b-0d74af33782d,Fmajor,42.8571428571,Cmajor,28.57142857142857,7
10341,b8bcd44d-b698-465f-a3ed-c38ca81418d6,Cmajor,50.0,Amajor,25.0,4
10342,b8bcd44d-b698-465f-a3ed-c38ca81418d6,Cmajor,60.0,Bmajor,20.0,5
10343,b8dcf90c-fb3d-444f-acfe-7423449ca01f,Bmajor,33.3333333333,Cmajor,33.33333333333333,3
10344,b8759150-f1a1-4619-9c4b-0d74af33782d,Emajor,66.6666666667,Fmajor,33.33333333333333,3
10345,b8dcf90c-fb3d-444f-acfe-7423449ca01f,C#major,33.3333333333,Dmajor,33.33333333333333,3
10346,b8759150-f1a1-4619-9c4b-0d74af33782d,Emajor,66.6666666667,Cmajor,33.33333333333333,3
10347,b8bcd44d-b698-465f-a3ed-c38ca81418d6,G#major,33.3333333333,Fminor,33.33333333333333,3
10348,b8bcd44d-b698-465f-a3ed-c38ca81418d6,Bmajor,33.3333333333,Cmajor,33.33333333333333,3
10349,b8bcd44d-b698-465f-a3ed-c38ca81418d6,Bmajor,33.3333333333,Fmajor,33.33333333333333,3
10350,b8759150-f1a1-4619-9c4b-0d74af33782d,Cmajor,66.6666666667,Bmajor,33.33333333333333,3
10351,b8bc05b2-0bb3-46a1-b830-62187e7657e1,G#major,33.3333333333,Eminor,33.33333333333333,3
10352,b8bc05b2-0bb3-46a1-b830-62187e7657e1,Eminor,66.6666666667,G#major,33.33333333333333,3
10353,b849acd4-0638-49ea-8e40-7391613d4890,Eminor,33.3333333333,Cmajor,33.33333333333333,3
10354,b8bc05b2-0bb3-46a1-b830-62187e7657e1,Fmajor,33.3333333333,Eminor,33.33333333333333,3
10355,b849acd4-0638-49ea-8e40-7391613d4890,Eminor,33.3333333333,Fminor,33.33333333333333,3
10356,b8759150-f1a1-4619-9c4b-0d74af33782d,Cmajor,66.6666666667,Bmajor,33.33333333333333,3
10357,b8bc05b2-0bb3-46a1-b830-62187e7657e1,G#major,25.0,Cmajor,25.0,4
10358,b8bcd44d-b698-465f-a3ed-c38ca81418d6,Eminor,75.0,Bmajor,25.0,4
10359,b8dcf90c-fb3d-444f-acfe-7423449ca01f,Bmajor,33.3333333333,Amajor,33.33333333333333,3
10360,b8dcf90c-fb3d-444f-acfe-7423449ca01f,Emajor,33.3333333333,Fminor,33.33333333333333,3
10361,b88bdafd-e675-4c6a-9681-5ea85ab99446,Cmajor,50.0,Fminor,25.0,4
10362,b88bdafd-e675-4c6a-9681-5ea85ab99446,Cmajor,66.6666666667,Emajor,33.33333333333333,3
10363,b849acd4-0638-49ea-8e40-7391613d4890,Cmajor,66.6666666667,Eminor,33.33333333333333,3
10364,b8bcd44d-b698-465f-a3ed-c38ca81418d6,Cmajor,100.0,Nan,Nan,3
10365,b849acd4-0638-49ea-8e40-7391613d4890,Bmajor,50.0,Eminor,25.0,4
10366,b849acd4-0638-49ea-8e40-7391613d4890,Cmajor,33.3333333333,Bmajor,33.33333333333333,3
10367,b8bcd44d-b698-465f-a3ed-c38ca81418d6,Amajor,33.3333333333,Bmajor,33.33333333333333,3
10368,b8759150-f1a1-4619-9c4b-0d74af33782d,A#minor,33.3333333333,Cmajor,33.33333333333333,3
10369,b8759150-f1a1-4619-9c4b-0d74af33782d,Cmajor,28.5714285714,Fmajor,28.57142857142857,7
10370,b88bdafd-e675-4c6a-9681-5ea85ab99446,G#major,25.0,Bmajor,25.0,4
10371,b8bc05b2-0bb3-46a1-b830-62187e7657e1,Cmajor,66.6666666667,C#major,33.33333333333333,3
10372,b849acd4-0638-49ea-8e40-7391613d4890,Eminor,33.3333333333,Dmajor,33.33333333333333,3
10373,b8bcd44d-b698-465f-a3ed-c38ca81418d6,Emajor,66.6666666667,Fminor,33.33333333333333,3
10374,b88bdafd-e675-4c6a-9681-5ea85ab99446,Bmajor,66.6666666667,C#major,33.33333333333333,3
10375,b8bc05b2-0bb3-46a1-b830-62187e7657e1,Cmajor,60.0,Bmajor,20.0,5
10376,b8dcf90c-fb3d-444f-acfe-7423449ca01f,A#minor,33.3333333333,Cmajor,33.33333333333333,3
10377,b849acd4-0638-49ea-8e40-7391613d4890,Amajor,66.6666666667,Fminor,33.33333333333333,3
10378,b88bdafd-e675-4c6a-9681-5ea85ab99446,Fminor,25.0,Eminor,25.0,4
10379,b849acd4-0638-49ea-8e40-7391613d4890,Fminor,33.3333333333,Cmajor,33.33333333333333,3
10380,b849acd4-0638-49ea-8e40-7391613d4890,Cmajor,66.6666666667,Fminor,33.33333333333333,3
10381,b8dcf90c-fb3d-444f-acfe-7423449ca01f,Cmajor,100.0,Nan,Nan,3
10382,b849acd4-0638-49ea-8e40-7391613d4890,Emajor,33.3333333333,Bmajor,33.33333333333333,3
10383,b8bc05b2-0bb3-46a1-b830-62187e7657e1,Cmajor,50.0,Fmajor,25.0,4
10384,c84e23aa-20d9-45df-85cb-a6ecdba6e44e,Cmajor,50.0,Eminor,25.0,4
10385,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,Dmajor,74.4186046512,Amajor,6.976744186046512,43
10386,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,D#major,50.0,Dminor,25.0,4
10387,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,Gminor,33.3333333333,D#major,33.33333333333333,3
10388,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,Amajor,66.6666666667,Fmajor,33.33333333333333,3
10389,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,Gminor,33.3333333333,Bmajor,33.33333333333333,3
10390,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,D#major,75.0,Gminor,25.0,4
10391,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Amajor,100.0,Nan,Nan,4
10392,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,D#major,100.0,Nan,Nan,3
10393,b155c250-0be4-4031-a643-1f03d7f0571c,Gminor,66.6666666667,Fminor,33.33333333333333,3
10394,b155c250-0be4-4031-a643-1f03d7f0571c,Amajor,66.6666666667,Fmajor,33.33333333333333,3
10395,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,Fmajor,50.0,Amajor,25.0,4
10396,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,Amajor,75.0,Gminor,25.0,4
10397,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,D#major,50.0,Fminor,25.0,4
10398,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,Gminor,33.3333333333,Fmajor,33.33333333333333,3
10399,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,Fminor,33.3333333333,A#minor,33.33333333333333,3
10400,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,Aminor,33.3333333333,D#major,33.33333333333333,3
10401,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,D#major,75.0,Fminor,25.0,4
10402,b155c250-0be4-4031-a643-1f03d7f0571c,Fmajor,33.3333333333,Amajor,33.33333333333333,3
10403,b1a9c0e9-d987-4042-ae91-78d6a3267d69,A#major,33.3333333333,Gminor,33.33333333333333,3
10404,b155c250-0be4-4031-a643-1f03d7f0571c,D#major,100.0,Nan,Nan,3
10405,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,Amajor,33.3333333333,D#major,33.33333333333333,3
10406,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Gminor,33.3333333333,Fmajor,33.33333333333333,3
10407,b155c250-0be4-4031-a643-1f03d7f0571c,D#major,66.6666666667,Gminor,33.33333333333333,3
10408,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,Amajor,66.6666666667,Gminor,33.33333333333333,3
10409,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Gminor,66.6666666667,Amajor,33.33333333333333,3
10410,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Amajor,50.0,D#major,25.0,4
10411,b155c250-0be4-4031-a643-1f03d7f0571c,D#major,66.6666666667,Amajor,33.33333333333333,3
10412,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,D#major,66.6666666667,A#minor,33.33333333333333,3
10413,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Bmajor,25.0,Fmajor,25.0,4
10414,b155c250-0be4-4031-a643-1f03d7f0571c,D#major,66.6666666667,Fmajor,33.33333333333333,3
10415,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,Amajor,33.3333333333,Gminor,33.33333333333333,3
10416,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Fmajor,33.3333333333,Amajor,33.33333333333333,3
10417,b155c250-0be4-4031-a643-1f03d7f0571c,D#major,100.0,Nan,Nan,3
10418,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,Amajor,33.3333333333,D#major,33.33333333333333,3
10419,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Fmajor,66.6666666667,Amajor,33.33333333333333,3
10420,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,D#major,66.6666666667,Amajor,33.33333333333333,3
10421,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Fmajor,66.6666666667,Amajor,33.33333333333333,3
10422,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,D#major,66.6666666667,Amajor,33.33333333333333,3
10423,b155c250-0be4-4031-a643-1f03d7f0571c,Fmajor,33.3333333333,Gminor,33.33333333333333,3
10424,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Gminor,66.6666666667,Amajor,33.33333333333333,3
10425,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,D#major,66.6666666667,Amajor,33.33333333333333,3
10426,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Gminor,66.6666666667,A#minor,33.33333333333333,3
10427,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Gminor,66.6666666667,D#major,33.33333333333333,3
10428,b155c250-0be4-4031-a643-1f03d7f0571c,D#major,33.3333333333,Dminor,33.33333333333333,3
10429,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Amajor,100.0,Nan,Nan,3
10430,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Gminor,66.6666666667,D#major,16.666666666666664,6
10431,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,D#major,100.0,Nan,Nan,3
10432,b1a9c0e9-d987-4042-ae91-78d6a3267d69,Amajor,60.0,Gminor,20.0,5
10433,b155c250-0be4-4031-a643-1f03d7f0571c,D#major,75.0,Fmajor,25.0,4
10434,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,D#major,66.6666666667,A#minor,33.33333333333333,3
10435,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,Bmajor,33.3333333333,Gminor,33.33333333333333,3
10436,b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97,Gminor,33.3333333333,Amajor,33.33333333333333,3
10437,b1eb0c55-5b08-4668-89ff-7dbf7cd68ad8,D#major,66.6666666667,Gminor,33.33333333333333,3
10438,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Gminor,33.3333333333,D#major,33.33333333333333,3
10439,40c458c5-6416-4416-87d5-173ed4714d28,Fmajor,66.6666666667,D#minor,33.33333333333333,3
10440,40c458c5-6416-4416-87d5-173ed4714d28,Gmajor,66.6666666667,Emajor,33.33333333333333,6
10441,403d7903-a472-4a7d-887a-5d3c6482fe9c,Dmajor,66.6666666667,Emajor,33.33333333333333,3
10442,403d7903-a472-4a7d-887a-5d3c6482fe9c,Gmajor,66.6666666667,Emajor,33.33333333333333,3
10443,40c458c5-6416-4416-87d5-173ed4714d28,Gmajor,83.3333333333,F#major,16.666666666666664,6
10444,40a43f5e-d4f4-4253-a42d-364d47208c64,Gmajor,50.0,Fminor,25.0,4
10445,40a43f5e-d4f4-4253-a42d-364d47208c64,Dmajor,50.0,Cminor,25.0,4
10446,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Gmajor,75.0,Dmajor,25.0,4
10447,403d7903-a472-4a7d-887a-5d3c6482fe9c,Fmajor,33.3333333333,Gmajor,33.33333333333333,3
10448,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Gmajor,66.6666666667,Emajor,33.33333333333333,3
10449,40a43f5e-d4f4-4253-a42d-364d47208c64,Fmajor,33.3333333333,Dmajor,33.33333333333333,3
10450,403d7903-a472-4a7d-887a-5d3c6482fe9c,Dmajor,100.0,Nan,Nan,3
10451,40a43f5e-d4f4-4253-a42d-364d47208c64,F#minor,33.3333333333,Dmajor,33.33333333333333,3
10452,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Dmajor,33.3333333333,Gmajor,33.33333333333333,3
10453,403d7903-a472-4a7d-887a-5d3c6482fe9c,Emajor,66.6666666667,Fmajor,33.33333333333333,3
10454,403d7903-a472-4a7d-887a-5d3c6482fe9c,Gmajor,40.0,Fmajor,40.0,5
10455,40a43f5e-d4f4-4253-a42d-364d47208c64,Gmajor,25.0,Emajor,25.0,4
10456,40c458c5-6416-4416-87d5-173ed4714d28,Gmajor,50.0,Dmajor,25.0,4
10457,403d7903-a472-4a7d-887a-5d3c6482fe9c,Emajor,66.6666666667,Dmajor,33.33333333333333,3
10458,403d7903-a472-4a7d-887a-5d3c6482fe9c,Gmajor,33.3333333333,Dminor,33.33333333333333,3
10459,403d7903-a472-4a7d-887a-5d3c6482fe9c,Emajor,75.0,Gmajor,25.0,4
10460,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Gmajor,57.1428571429,Dmajor,14.285714285714285,7
10461,40c458c5-6416-4416-87d5-173ed4714d28,Fmajor,75.0,Emajor,25.0,4
10462,40c458c5-6416-4416-87d5-173ed4714d28,Gmajor,75.0,Emajor,25.0,4
10463,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Gmajor,50.0,Emajor,25.0,4
10464,40c458c5-6416-4416-87d5-173ed4714d28,Fmajor,33.3333333333,Gmajor,33.33333333333333,3
10465,403d7903-a472-4a7d-887a-5d3c6482fe9c,Emajor,33.3333333333,Gmajor,33.33333333333333,3
10466,40a43f5e-d4f4-4253-a42d-364d47208c64,Emajor,40.0,G#major,20.0,5
10467,40c458c5-6416-4416-87d5-173ed4714d28,Dmajor,66.6666666667,Gmajor,33.33333333333333,3
10468,40c458c5-6416-4416-87d5-173ed4714d28,Emajor,33.3333333333,Fmajor,33.33333333333333,3
10469,40c458c5-6416-4416-87d5-173ed4714d28,Fmajor,66.6666666667,Emajor,33.33333333333333,3
10470,40a43f5e-d4f4-4253-a42d-364d47208c64,Emajor,33.3333333333,Cmajor,33.33333333333333,3
10471,403d7903-a472-4a7d-887a-5d3c6482fe9c,Dmajor,100.0,Nan,Nan,3
10472,403d7903-a472-4a7d-887a-5d3c6482fe9c,Gmajor,33.3333333333,Dmajor,33.33333333333333,3
10473,403d7903-a472-4a7d-887a-5d3c6482fe9c,Gmajor,66.6666666667,Dmajor,33.33333333333333,3
10474,403d7903-a472-4a7d-887a-5d3c6482fe9c,Bminor,33.3333333333,Fmajor,33.33333333333333,3
10475,403d7903-a472-4a7d-887a-5d3c6482fe9c,Gmajor,25.0,Fminor,25.0,4
10476,403d7903-a472-4a7d-887a-5d3c6482fe9c,Gmajor,33.3333333333,Dmajor,33.33333333333333,3
10477,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Gmajor,66.6666666667,F#major,33.33333333333333,3
10478,40c458c5-6416-4416-87d5-173ed4714d28,Gmajor,66.6666666667,Cmajor,33.33333333333333,3
10479,40c458c5-6416-4416-87d5-173ed4714d28,Gmajor,75.0,Emajor,25.0,4
10480,40a43f5e-d4f4-4253-a42d-364d47208c64,D#minor,33.3333333333,Gmajor,33.33333333333333,3
10481,403d7903-a472-4a7d-887a-5d3c6482fe9c,Emajor,80.0,Dmajor,20.0,5
10482,40a43f5e-d4f4-4253-a42d-364d47208c64,Gmajor,50.0,Dmajor,25.0,4
10483,40a43f5e-d4f4-4253-a42d-364d47208c64,Gmajor,50.0,Dmajor,25.0,4
10484,40a43f5e-d4f4-4253-a42d-364d47208c64,Emajor,75.0,Dmajor,25.0,4
10485,40a43f5e-d4f4-4253-a42d-364d47208c64,Gmajor,66.6666666667,Dmajor,33.33333333333333,3
10486,403d7903-a472-4a7d-887a-5d3c6482fe9c,Dmajor,33.3333333333,Gmajor,33.33333333333333,3
10487,40c458c5-6416-4416-87d5-173ed4714d28,Dmajor,66.6666666667,Gmajor,33.33333333333333,3
10488,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Emajor,33.3333333333,Fmajor,33.33333333333333,3
10489,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Fmajor,33.3333333333,Emajor,33.33333333333333,3
10490,40c458c5-6416-4416-87d5-173ed4714d28,Fmajor,40.0,Gmajor,40.0,5
10491,403d7903-a472-4a7d-887a-5d3c6482fe9c,Emajor,66.6666666667,Gmajor,33.33333333333333,3
10492,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Gmajor,62.5,F#major,12.5,8
10493,403d7903-a472-4a7d-887a-5d3c6482fe9c,Fmajor,66.6666666667,Emajor,33.33333333333333,3
10494,40c458c5-6416-4416-87d5-173ed4714d28,Fmajor,50.0,Gmajor,25.0,4
10495,be5761a7-d99a-44e8-96a4-904b490f7061,Emajor,33.3333333333,C#minor,33.33333333333333,3
10496,beb7d493-3437-485d-b21b-14d0ac46b211,C#minor,66.6666666667,Dmajor,33.33333333333333,3
10497,beb7d493-3437-485d-b21b-14d0ac46b211,Amajor,66.6666666667,C#minor,33.33333333333333,3
10498,be5761a7-d99a-44e8-96a4-904b490f7061,Amajor,100.0,Nan,Nan,3
10499,beb7d493-3437-485d-b21b-14d0ac46b211,C#minor,33.3333333333,A#major,33.33333333333333,3
10500,beb7d493-3437-485d-b21b-14d0ac46b211,Amajor,33.3333333333,A#minor,33.33333333333333,3
10501,be5761a7-d99a-44e8-96a4-904b490f7061,Amajor,100.0,Nan,Nan,4
10502,be5761a7-d99a-44e8-96a4-904b490f7061,Amajor,40.0,C#minor,20.0,5
10503,beb7d493-3437-485d-b21b-14d0ac46b211,C#minor,50.0,Amajor,25.0,4
10504,beb7d493-3437-485d-b21b-14d0ac46b211,Amajor,33.3333333333,D#major,33.33333333333333,3
10505,be5761a7-d99a-44e8-96a4-904b490f7061,Amajor,100.0,Nan,Nan,3
10506,be5761a7-d99a-44e8-96a4-904b490f7061,Amajor,50.0,C#minor,33.33333333333333,6
10507,beb7d493-3437-485d-b21b-14d0ac46b211,C#minor,66.6666666667,Amajor,33.33333333333333,3
10508,beb7d493-3437-485d-b21b-14d0ac46b211,C#minor,66.6666666667,Amajor,33.33333333333333,3
10509,beb7d493-3437-485d-b21b-14d0ac46b211,C#minor,33.3333333333,Emajor,33.33333333333333,12
10510,beb7d493-3437-485d-b21b-14d0ac46b211,Amajor,50.0,Emajor,25.0,4
10511,beb7d493-3437-485d-b21b-14d0ac46b211,Amajor,50.0,C#minor,50.0,4
10512,beb7d493-3437-485d-b21b-14d0ac46b211,Emajor,50.0,Amajor,33.33333333333333,6
10513,beb7d493-3437-485d-b21b-14d0ac46b211,C#minor,66.6666666667,Amajor,33.33333333333333,3
10514,beb7d493-3437-485d-b21b-14d0ac46b211,Amajor,60.0,C#minor,20.0,5
10515,e90a6932-b238-4cc0-8331-6637469b7a34,Bminor,50.0,Amajor,25.0,4
10516,e90a6932-b238-4cc0-8331-6637469b7a34,Gmajor,66.6666666667,G#minor,33.33333333333333,3
10517,e90a6932-b238-4cc0-8331-6637469b7a34,Fminor,33.3333333333,A#major,33.33333333333333,3
10518,e974e6ae-39c4-461f-8c25-885298d3863b,Gmajor,66.6666666667,Bminor,16.666666666666664,6
10519,e9759a5a-5efc-4030-8168-f08790ae4ddc,Dminor,33.3333333333,Gmajor,33.33333333333333,3
10520,e974e6ae-39c4-461f-8c25-885298d3863b,Cminor,66.6666666667,Dminor,33.33333333333333,3
10521,e9759a5a-5efc-4030-8168-f08790ae4ddc,Bminor,75.0,C#minor,25.0,4
10522,e95e5009-99b3-42d2-abdd-477967233b08,Gmajor,80.0,Cminor,20.0,5
10523,e90a6932-b238-4cc0-8331-6637469b7a34,C#major,33.3333333333,Gmajor,33.33333333333333,3
10524,e974e6ae-39c4-461f-8c25-885298d3863b,Gmajor,33.3333333333,G#major,33.33333333333333,3
10525,e95e5009-99b3-42d2-abdd-477967233b08,Dminor,66.6666666667,Gmajor,33.33333333333333,3
10526,e9d7362a-4022-4027-800b-4f5ab793ff14,C#major,66.6666666667,Cminor,33.33333333333333,3
10527,e9759a5a-5efc-4030-8168-f08790ae4ddc,C#major,50.0,Gmajor,25.0,4
10528,e974e6ae-39c4-461f-8c25-885298d3863b,Cminor,33.3333333333,G#major,33.33333333333333,3
10529,e9759a5a-5efc-4030-8168-f08790ae4ddc,C#minor,66.6666666667,Cminor,33.33333333333333,3
10530,e97f805a-ab48-4c52-855e-07049142113d,Cminor,33.3333333333,Dminor,33.33333333333333,3
10531,e90a6932-b238-4cc0-8331-6637469b7a34,Bminor,33.3333333333,G#major,33.33333333333333,3
10532,e9d7362a-4022-4027-800b-4f5ab793ff14,Gmajor,25.0,Fminor,25.0,4
10533,e90a6932-b238-4cc0-8331-6637469b7a34,Gmajor,33.3333333333,G#major,33.33333333333333,3
10534,e9d7362a-4022-4027-800b-4f5ab793ff14,Gmajor,100.0,Nan,Nan,3
10535,e9d7362a-4022-4027-800b-4f5ab793ff14,Gmajor,33.3333333333,Dminor,33.33333333333333,3
10536,e97f805a-ab48-4c52-855e-07049142113d,Gmajor,100.0,Nan,Nan,3
10537,e90a6932-b238-4cc0-8331-6637469b7a34,Bminor,25.0,Gmajor,25.0,4
10538,e90a6932-b238-4cc0-8331-6637469b7a34,Fminor,33.3333333333,Gmajor,33.33333333333333,3
10539,e974e6ae-39c4-461f-8c25-885298d3863b,Gmajor,66.6666666667,F#major,33.33333333333333,3
10540,e9d7362a-4022-4027-800b-4f5ab793ff14,Dminor,33.3333333333,Bminor,33.33333333333333,3
10541,e9759a5a-5efc-4030-8168-f08790ae4ddc,C#minor,33.3333333333,Cminor,33.33333333333333,3
10542,e97f805a-ab48-4c52-855e-07049142113d,Cminor,66.6666666667,G#major,33.33333333333333,3
10543,e9d7362a-4022-4027-800b-4f5ab793ff14,Bminor,33.3333333333,Fminor,33.33333333333333,3
10544,e90a6932-b238-4cc0-8331-6637469b7a34,G#major,33.3333333333,Bminor,33.33333333333333,3
10545,e95e5009-99b3-42d2-abdd-477967233b08,Fminor,33.3333333333,Dminor,33.33333333333333,3
10546,e974e6ae-39c4-461f-8c25-885298d3863b,F#minor,33.3333333333,C#major,33.33333333333333,3
10547,e9759a5a-5efc-4030-8168-f08790ae4ddc,G#minor,33.3333333333,C#minor,33.33333333333333,3
10548,e9d7362a-4022-4027-800b-4f5ab793ff14,Cminor,33.3333333333,Dminor,33.33333333333333,3
10549,e95e5009-99b3-42d2-abdd-477967233b08,Cminor,33.3333333333,Gmajor,33.33333333333333,3
10550,e90a6932-b238-4cc0-8331-6637469b7a34,C#major,66.6666666667,Gmajor,33.33333333333333,3
10551,e974e6ae-39c4-461f-8c25-885298d3863b,C#major,50.0,Gmajor,25.0,4
10552,e9759a5a-5efc-4030-8168-f08790ae4ddc,C#major,66.6666666667,C#minor,33.33333333333333,3
10553,e97f805a-ab48-4c52-855e-07049142113d,Cminor,33.3333333333,Bminor,33.33333333333333,3
10554,e974e6ae-39c4-461f-8c25-885298d3863b,Bminor,33.3333333333,G#major,33.33333333333333,3
10555,e974e6ae-39c4-461f-8c25-885298d3863b,C#minor,33.3333333333,F#major,33.33333333333333,3
10556,e97f805a-ab48-4c52-855e-07049142113d,C#minor,33.3333333333,Cminor,33.33333333333333,3
10557,e90a6932-b238-4cc0-8331-6637469b7a34,Gmajor,50.0,A#major,25.0,4
10558,e9759a5a-5efc-4030-8168-f08790ae4ddc,Gmajor,33.3333333333,Cminor,33.33333333333333,3
10559,e95e5009-99b3-42d2-abdd-477967233b08,Cminor,33.3333333333,C#major,33.33333333333333,3
10560,e9759a5a-5efc-4030-8168-f08790ae4ddc,C#major,50.0,Fminor,25.0,4
10561,e95e5009-99b3-42d2-abdd-477967233b08,Cminor,66.6666666667,Gmajor,33.33333333333333,3
10562,e97f805a-ab48-4c52-855e-07049142113d,C#major,33.3333333333,Cminor,33.33333333333333,3
10563,e97f805a-ab48-4c52-855e-07049142113d,Gmajor,75.0,A#major,25.0,4
10564,e974e6ae-39c4-461f-8c25-885298d3863b,A#major,33.3333333333,Gmajor,33.33333333333333,3
10565,e97f805a-ab48-4c52-855e-07049142113d,Dminor,66.6666666667,C#major,33.33333333333333,3
10566,e9759a5a-5efc-4030-8168-f08790ae4ddc,F#major,33.3333333333,Cminor,33.33333333333333,3
10567,e95e5009-99b3-42d2-abdd-477967233b08,Aminor,33.3333333333,Fminor,33.33333333333333,3
10568,e97f805a-ab48-4c52-855e-07049142113d,Fminor,50.0,C#major,25.0,4
10569,e9d7362a-4022-4027-800b-4f5ab793ff14,Bminor,66.6666666667,Gmajor,33.33333333333333,3
10570,e9759a5a-5efc-4030-8168-f08790ae4ddc,C#minor,33.3333333333,Cminor,33.33333333333333,3
10571,e9d7362a-4022-4027-800b-4f5ab793ff14,Cminor,33.3333333333,Dminor,33.33333333333333,3
10572,e9d7362a-4022-4027-800b-4f5ab793ff14,Gmajor,33.3333333333,C#major,33.33333333333333,3
10573,e90a6932-b238-4cc0-8331-6637469b7a34,Gmajor,33.3333333333,Cminor,33.33333333333333,3
10574,e97f805a-ab48-4c52-855e-07049142113d,Gmajor,50.0,C#major,25.0,4
10575,e90a6932-b238-4cc0-8331-6637469b7a34,A#major,50.0,Bminor,25.0,4
10576,e97f805a-ab48-4c52-855e-07049142113d,Gmajor,66.6666666667,Fminor,33.33333333333333,3
10577,e9d7362a-4022-4027-800b-4f5ab793ff14,Bminor,66.6666666667,C#minor,33.33333333333333,3
10578,e9d7362a-4022-4027-800b-4f5ab793ff14,Gmajor,100.0,Nan,Nan,3
10579,e9d7362a-4022-4027-800b-4f5ab793ff14,Gmajor,66.6666666667,C#minor,33.33333333333333,3
10580,e90a6932-b238-4cc0-8331-6637469b7a34,Gmajor,33.3333333333,Cminor,33.33333333333333,3
10581,e95e5009-99b3-42d2-abdd-477967233b08,Gmajor,66.6666666667,C#minor,33.33333333333333,3
10582,e97f805a-ab48-4c52-855e-07049142113d,C#major,33.3333333333,Gmajor,33.33333333333333,3
10583,e9759a5a-5efc-4030-8168-f08790ae4ddc,Bminor,33.3333333333,Cminor,33.33333333333333,3
10584,e90a6932-b238-4cc0-8331-6637469b7a34,Cminor,25.0,Dminor,25.0,4
10585,e9759a5a-5efc-4030-8168-f08790ae4ddc,Gmajor,66.6666666667,C#major,33.33333333333333,3
10586,b0ead1e3-f8a0-4078-b994-c0c6a3f407c5,Cminor,66.6666666667,G#major,33.33333333333333,3
10587,b0adc7a8-0a90-4e09-8839-a66f315234a2,A#major,75.0,Emajor,25.0,4
10588,b0adc7a8-0a90-4e09-8839-a66f315234a2,Emajor,50.0,Dminor,25.0,4
10589,b076d9a2-976d-476e-8f0c-c77137d7d732,Dminor,33.3333333333,A#major,33.33333333333333,3
